         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9456(PornHubUserVideosUploadIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9488(PornerBrosIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9544(PremiershipRugbyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9600(PyvideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9607(QDanceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9641(QQMusicPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9649(QQMusicSingerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9665(QQMusicVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9711(QuotedHTMLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9765(RCTIPlusBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9881(RTLLuRadioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9942(RTVEALaCartaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9950(RTVEAudioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9958(RTVEInfantilIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9989(RTVSLOIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10051(RadikoRadioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10071(RadioCanadaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10078(RadioComercialIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10107(RadioFranceLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10160(RadioKapitalShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10167(RadioRadicaleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10174(RadioZetPodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10181(RaiBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10193(RaiNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10242(RaiPlaySoundPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10281(RbgTumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10321(RedCDNLivxIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10416(RinseFMArtistPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10451(RokfinIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10476(RoosterTeethBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10505(RozhlasIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10524(RteIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10532(RteRadioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10540(RtlNlIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10616(RutubeEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10692(S4CSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10766(SCTECourseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10917(SaitosanIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10925(SaltTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11014(ScreencastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11021(ScreencastOMaticIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11028(ScreencastifyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11035(ScrippsNetworksIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11076(SenalColombiaLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11098(SendtoNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11170(ShareVideosEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11214(ShugiinItvVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11222(SibnetEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11268(SkebIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11280(SkyItIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11328(SkyNewsArabiaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11368(SkySportsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11544(SoundcloudUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11552(SoundcloudUserPermalinkIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11567(SoundgasmProfileIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11574(SouthParkIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11581(SouthParkDeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11609(SouthParkNlIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11757(StacommuVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11829(StoryFireBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11848(StoryFireUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11855(StreaksBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11908(SubsplashIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11971(SztvHuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12066(TV2ArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12080(TV2DKIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12087(TV2HuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12116(TV5MondePlusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12192(TVCArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12199(TVCIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12228(TVNoeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12309(TVPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12385(TeachableBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12430(TeachingChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12529(TeleQuebecBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12592(TelegramEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12607(TelewebionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12631(TenPlaySeasonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12638(TennisTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12694(CBSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12709(ParamountPlusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12742(AENetworksIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12757(AMCNetworksIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12764(BiographyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12777(HistoryTopicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12799(TheStarIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12834(TheaterComplexTownVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12842(ThisAmericanLifeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13048(TrillerBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13077(TrovoBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13095(TrovoChannelVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13110(TrovoVodIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13315(TwitchBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13409(TwitterAmplifyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13529(USATodayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13578(UnicodeBOMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13641(UstudioEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13655(UtreonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13725(VKWallPostIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13740(VODPlatformIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13761(VQQBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13780(VRTIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13788(VTMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13796(VTVGoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13834(VTXTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13886(VevoBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13891(VevoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13926(ViceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13688(VKIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14221(VimeoReviewIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14656(WeiqiTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15303(YoutubeConsentRedirectIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15361(YoutubeMusicSearchURLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15425(YoutubeSearchURLIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13948(ViddlerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13988(VideoKenPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14081(VidioIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14157(ViideaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14338(VoicyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14366(VrSquarePlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14386(VrSquareSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14459(WPPilotBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14485(WSJIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14536(WalyTVRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14596(WebOfStoriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14635(WeiboIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14717(WeverseMomentIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14725(WeyyakIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14739(WhypIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14760(WimbledonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14819(WrestleUniversePPVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14827(WrestleUniverseVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14890(XHamsterEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14929(XVideosIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15020(YahooIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15037(YahooJapanNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15112(YandexMusicTrackIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15135(YapFilesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15207(YouPornListBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15236(YouPornIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15260(YouPornVideosIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15326(YoutubeHistoryIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15487(YoutubeWebArchiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15562(ZattooIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15588(ZattooRecordingsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15627(ZenYandexChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15648(ZhihuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15724(ZingMp3WeekChartIE)
        1    0.000    0.000    0.000    0.000 jsinterp.py:194(JS_Undefined)
        1    0.000    0.000    0.000    0.000 _redirect.py:156(YoutubeSubscriptionsIE)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 _utils.py:1709(unsmuggle_url)
        1    0.000    0.000    0.000    0.000 __init__.py:13(compat_HTMLParseError)
        1    0.000    0.000    0.000    0.000 _utils.py:393(HTMLBreakOnClosingTagException)
        1    0.000    0.000    0.000    0.000 exceptions.py:94(CertificateVerifyError)
        1    0.000    0.000    0.000    0.000 _requests.py:90(__init__)
        1    0.000    0.000    0.000    0.000 _requests.py:411(SocksHTTPSConnectionPool)
        1    0.000    0.000    0.000    0.000 _requests.py:407(SocksHTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:940(FFmpegFixupDurationPP)
        1    0.000    0.000    0.000    0.000 imghdr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:210(ADNSeasonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:451(AfreecaTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1732(BrainPOPEspIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1819(BrilliantpalaElearnIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1884(CBCGemIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2058(CDAIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:171(ACastBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:194(ADNBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:286(AZMedienIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:327(AbemaTVTitleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:384(AdobeTVEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:469(AfreecaTVUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:505(AllocineIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:531(AlphaPornoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:910(AudiodraftBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1128(BTArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1144(BYUtvIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1211(BandcampUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1218(BandcampWeeklyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1237(BandlabPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1322(BetIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1343(BibelTVSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1510(BilibiliSpaceBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1538(BilibiliPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1545(BilibiliSeriesListIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1601(BleacherReportCMSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1609(BleacherReportIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1624(BlobIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1658(BokeCCIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1710(BrainPOPBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1790(BrightcoveLegacyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1797(BrightcoveNewIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:1878(CBCGemBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2012(CBSSportsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2074(CHZZKLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2081(CHZZKVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2109(CNNIndonesiaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2144(CSpanCongressIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2151(CSpanIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2259(Canal1IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2266(CanalAlphaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2280(CanalplusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2310(VidyardBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2336(ChaturbateIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2344(ChilloutzoneIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2351(HBOBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2383(CineverseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2407(CiscoLiveSessionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2447(ClippitIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2454(CloserToTruthIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2476(ClubicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2491(ComedyCentralIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2517(ConanClassicIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2524(CondeNastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2532(CookingChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2553(CrackedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2560(CrackleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2582(CrowdBunkerChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2596(CrtvgIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2704(DLFCorpusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2712(DLFIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2739(DRBonanzaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2746(DRTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2753(DRTVLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2767(DRTVSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2774(DTubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2833(DagelijkseKostIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2848(DailyWireBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2888(DailymotionPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2924(DamtomoVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2931(DangalPlayBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:2937(DangalPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3013(DemocracynowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3033(DeuxMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3040(DeuxMNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3117(DiscoveryPlusIndiaShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3130(DiscoveryPlusItalyShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3137(DisneyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3144(TikTokBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3149(DouyinIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3176(DrTalksIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3191(ZDFBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3203(DroobleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3255(DuoplayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3309(ERTWebtvEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3334(OnceIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3354(EWETVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3385(EaglePlatformIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3392(EbaumsWorldIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3399(EbayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3406(EggheadBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3439(EggsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3513(ElonetIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3572(EroProfileAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3588(ErocastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3661(FC2LiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3674(FOX9NewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3704(FacebookPluginsVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3719(FacebookReelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3744(FathomIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3751(FazIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3815(FlexTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3872(FourTubeBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3914(FptplayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3929(RadioFranceBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3948(FranceTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:3967(FranceTVSiteIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4032(FrontendMastersIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4040(FrontendMastersLessonIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4150(GameJoltPostListBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4155(GameJoltCommunityIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4169(GameJoltGameSoundtrackIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4197(GameSpotIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4240(GeniusLyricsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4263(GetCourseRuPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4289(GiantBombIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4296(GlattvisionTVBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4340(GlobalPlayerAudioEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4361(GlobalPlayerLivePlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4386(GloboIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4430(GoPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4474(GolemIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4503(GooglePodcastsBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4515(GooglePodcastsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4539(GraspopIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4567(GrouponIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4581(HGTVComShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4588(HGTVDeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4595(HGTVUsaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4610(HRFernsehenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4617(HRTiBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4645(HSEProductIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4652(HSEShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4672(HearThisAtIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4699(HetKlokhuisIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4728(HollywoodReporterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4742(HolodexIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4769(HotStarPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4776(HotStarPrefixIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4791(HotStarSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4798(HrefLiRedirectIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4813(HuffPostIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4821(HungamaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4847(HuyaLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4862(HypemIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4881(IGNArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4895(IGNVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:4962(ITVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5025(IflixBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5074(ImgurBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5079(ImgurGalleryBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5119(IndavideoEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5133(InstagramBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5138(InstagramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5182(InternazionaleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5258(IviIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5335(JTBCProgramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5349(JamendoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5372(JioCinemaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5387(JioCinemaSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5395(JioSaavnBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5400(JioSaavnAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5407(JioSaavnPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5421(JojIE)
